datatype,network,seed,alpha,dim,final_loss_mean,training_time,total_param,total_ite,test_mse,test_rmse,test_relative
poisson,kan,0,0.2,2,0.0003699707449413836,499.69595980644226,10080,40000,1.5677101e-06,0.0012520823,0.0013390388
