datatype,network,seed,alpha,dim,final_loss_mean,training_time,total_param,total_ite,test_mse,test_rmse,test_relative,best_test_mse,best_test_rmse,best_test_relative,best_step
poisson,modifiedsinckan,0,0.2,2,6.4515484154981095e-06,3042.4428403377533,160263,40000,2.9820324e-08,0.00017268561,0.00018467856,6.547027364689484e-09,8.091370546026155e-05,8.6533123976551e-05,38000
