datatype,network,seed,alpha,dim,final_loss_mean,training_time,total_param,total_ite,test_mse,test_rmse,test_relative
poisson,mlp,2,0.2,2,0.4100116789340973,145.68805074691772,66561,40000,0.0020731604,0.045531973,0.048754532
