datatype,network,seed,alpha,dim,final_loss_mean,training_time,total_param,total_ite,test_mse,test_rmse,test_relative
poisson,modifiedsinckan,0,0.2,2,0.0032197425607591867,416.4410402774811,118021,40000,5.2014944e-05,0.0072121387,0.0077130185
poisson,modifiedsinckan,0,0.2,2,0.008604257367551327,427.9561960697174,160263,40000,0.00010150585,0.010075011,0.010774716
poisson,modifiedsinckan,0,0.2,2,0.23304173350334167,1540.486448764801,144135,2500,0.00080282456,0.02833416,0.03030195
poisson,modifiedsinckan,0,0.2,2,0.039222605526447296,1776.290694952011,144135,2500,0.00010372493,0.010184543,0.010891855
poisson,modifiedsinckan,0,0.2,2,0.02644185535609722,1346.7542295455933,160263,2500,3.370325e-05,0.00580545,0.006208636
poisson,modifiedsinckan,0,0.2,2,0.08119166642427444,1073.714411497116,160263,2500,5.689638e-05,0.0075429687,0.008066825
poisson,modifiedsinckan,0,0.2,2,3.894278052030131e-05,408.5773911476135,160263,40000,6.284702e-08,0.0002506931,0.0002681036
