datatype,network,seed,final_loss_mean,training_time,total_ite,test_mse,test_rmse,test_relative
pde_param_4d,modifiedsinckan,0,3.289679625595454e-06,150.21882915496826,60000,6.872036e-07,0.00082897744,0.005156479
pde_param_4d,modifiedsinckan,0,6.631425549130654e-06,310.24417662620544,100000,5.6233864e-07,0.00074989244,0.0046645473
