datatype,network,seed,final_loss_mean,training_time,total_ite,test_mse,test_rmse,test_relative
signal_50d,modifiedsinckan,0,7.586558785988018e-05,285.04952001571655,60000,0.0082467515,0.090811625,0.43126017
