datatype,network,seed,final_loss_mean,training_time,total_ite,test_mse,test_rmse,test_relative
pde_param_4d,modifiedmlp,0,0.00014328862016554922,151.99104237556458,60000,1.3104172e-06,0.0011447346,0.007120579
pde_param_4d,modifiedmlp,0,4.223122959956527e-05,230.60473656654358,100000,1.0910989e-06,0.0010445567,0.006497444
