datatype,network,seed,final_loss_mean,training_time,total_ite,test_mse,test_rmse,test_relative
pde_param_4d,mlp,0,3.503419429762289e-05,111.21490907669067,60000,2.1088907e-05,0.004592266,0.028565217
pde_param_4d,mlp,0,3.3837150112958625e-06,187.07698154449463,100000,2.939358e-05,0.0054215845,0.03372382
