datatype,network,seed,final_loss_mean,training_time,total_ite,train_mse,train_rmse,train_relative,test_mse,test_rmse,test_relative
sin_low,kan,0,19.217422485351562,200.04621982574463,100000,0.18746334,0.43297037,0.6123738,0.1874821,0.43299204,0.6123738
sin_low,kan,0,8.243532647611573e-06,203.20197057724,100000,9.4085394e-08,0.00030673342,0.00043382996,1.0318561e-07,0.00032122518,0.00045430378
