datatype,network,seed,final_loss_mean,training_time,total_ite,train_mse,train_rmse,train_relative,test_mse,test_rmse,test_relative
bl,sinckan,2,0.0038719638250768185,578.0533123016357,100000,6.4547094e-05,0.00803412,0.112503864,6.0629605e-05,0.007786501,0.109574884
