datatype,network,seed,final_loss_mean,training_time,total_ite,train_mse,train_rmse,train_relative,test_mse,test_rmse,test_relative
bl,modifiedsinckan,2,2.3380883362733584e-07,619.7132778167725,100000,2.7344724e-09,5.2292184e-05,0.00073226093,2.766415e-09,5.2596723e-05,0.0007401629
