datatype,network,seed,final_loss_mean,training_time,total_ite,train_mse,train_rmse,train_relative,test_mse,test_rmse,test_relative
bl,kan,1,7.8150762419682e-05,858.3869714736938,100000,3.120195e-06,0.0017664074,0.024735458,4.340835e-06,0.002083467,0.029319415
