datatype,network,seed,final_loss_mean,training_time,total_ite,train_mse,train_rmse,train_relative,test_mse,test_rmse,test_relative
sin_high,modifiedsinckan,0,0.001788821187801659,215.88831400871277,100000,0.00016686233,0.0129175205,0.01826996,0.00017309203,0.013156445,0.018606955
